rent_id,property_id,agreement_date,rent_start_date,rent_end_date,rent_amount,client_id,commission_id,contract_id
780,291,2023-07-16,2023-09-29,2026-09-29,34555.0,847,932,780
781,249,2020-09-25,2020-12-16,2022-12-16,52300.0,400,155,781
782,385,2022-05-13,2022-07-14,2023-07-14,,514,438,782
783,375,2023-04-03,2023-05-13,2028-05-13,20888.0,432,239,783
784,269,2022-02-13,2022-05-05,2024-05-05,55960.0,406,736,784
785,685,2024-04-19,2024-08-05,2027-08-05,,862,426,785
786,873,2021-11-08,2021-12-12,2023-12-12,44661.0,141,921,786
787,270,2023-12-13,2024-02-29,2029-02-28,22076.0,714,676,787
788,892,2022-11-07,2023-02-21,2024-02-21,26283.0,45,13,788
789,332,2022-03-08,2022-04-26,2024-04-26,43941.0,185,581,789
790,886,2023-08-13,2023-11-18,2026-11-18,21210.0,76,624,790
791,774,2021-09-26,2022-01-05,2025-01-05,25159.0,814,448,791
792,750,2024-02-25,2024-06-16,2028-06-16,45980.0,731,901,792
793,903,2021-08-10,2021-10-17,2024-10-17,52034.0,238,63,793
794,721,2024-05-19,2024-08-02,2027-08-02,63227.0,935,243,794
795,749,2023-02-20,2023-04-03,2025-04-03,68966.0,938,649,795
796,186,2022-06-25,2022-08-25,2027-08-25,22547.0,88,556,796
797,403,2022-06-19,2022-08-22,2026-08-22,39080.0,785,90,797
798,451,2023-08-16,2023-10-19,2027-10-19,32956.0,965,643,798
799,796,2021-08-28,2021-10-23,2026-10-23,58638.0,896,50,799
800,70,2021-08-06,2021-12-01,2026-12-01,44773.0,493,772,800
801,518,2019-10-17,2020-01-28,2021-01-28,47401.0,117,924,801
802,824,2021-04-14,2021-06-15,2025-06-15,19020.0,987,636,802
803,882,2021-11-15,2022-02-06,2025-02-06,19540.0,134,557,803
804,350,2022-07-17,2022-08-20,2026-08-20,18058.0,112,386,804
805,22,2022-08-07,2022-09-25,2026-09-25,30921.0,950,42,805
806,157,2021-05-12,2021-06-29,2022-06-29,17719.0,494,781,806
807,916,2020-01-26,2020-02-29,2025-02-28,19617.0,561,920,807
808,20,2020-01-21,2020-02-29,2024-02-29,27675.0,644,300,808
809,159,2022-01-21,2022-04-09,2024-04-09,,210,607,809
810,840,2019-07-31,2019-09-15,2020-09-15,70402.0,370,163,810
811,509,2020-03-02,2020-05-29,2023-05-29,,531,899,811
812,205,2021-02-01,2021-05-10,2026-05-10,56353.0,297,925,812
813,93,2023-02-22,2023-06-11,2026-06-11,35798.0,173,144,813
814,299,2023-01-15,2023-03-10,2025-03-10,35990.0,222,996,814
815,791,2023-12-18,2024-02-02,2027-02-02,42304.0,832,321,815
816,540,2022-01-14,2022-04-19,2025-04-19,65570.0,266,654,816
817,49,2022-01-30,2022-03-08,2025-03-08,21504.0,495,150,817
818,281,2022-12-03,2023-03-20,2027-03-20,69992.0,163,884,818
819,60,2023-05-25,2023-08-27,2025-08-27,21074.0,889,17,819
820,308,2022-09-22,2022-12-18,2026-12-18,50306.0,883,744,820
821,807,2022-01-22,2022-02-28,2027-02-28,18711.0,311,878,821
822,58,2021-09-04,2021-12-21,2022-12-21,67385.0,515,684,822
823,850,2023-03-24,2023-06-07,2028-06-07,43209.0,143,318,823
824,924,2020-01-21,2020-03-10,2022-03-10,21965.0,484,291,824
825,344,2021-02-10,2021-04-03,2023-04-03,41356.0,86,167,825
826,484,2024-01-07,2024-03-17,2027-03-17,54020.0,654,351,826
827,602,2023-07-11,2023-09-22,2028-09-22,50629.0,33,454,827
828,545,2023-09-15,2023-11-30,2025-11-30,55951.0,892,465,828
829,307,2021-03-26,2021-07-17,2023-07-17,71454.0,509,246,829
830,460,2023-09-19,2023-12-02,2024-12-02,17943.0,325,837,830
831,758,2022-06-16,2022-09-23,2027-09-23,41512.0,386,440,831
832,516,2020-08-22,2020-11-20,2025-11-20,61795.0,792,142,832
833,920,2020-01-21,2020-02-29,2021-02-28,23958.0,653,644,833
834,784,2020-04-07,2020-06-30,2025-06-30,36871.0,581,123,834
835,291,2023-05-16,2023-07-08,2027-07-08,40714.0,738,535,835
836,770,2022-10-12,2022-11-18,2023-11-18,63388.0,880,232,836
837,740,2020-11-21,2021-02-15,2026-02-15,50588.0,916,231,837
838,385,2022-05-13,2022-08-06,2024-08-06,26559.0,482,768,838
839,19,2022-02-28,2022-06-28,2026-06-28,29130.0,988,374,839
840,581,2020-02-08,2020-05-20,2023-05-20,44341.0,652,296,840
841,735,2020-11-12,2021-02-02,2024-02-02,73758.0,448,928,841
842,394,2019-07-14,2019-11-01,2022-11-01,56908.0,982,742,842
843,555,2020-07-07,2020-08-18,2024-08-18,49127.0,476,171,843
844,679,2021-04-30,2021-07-09,2023-07-09,19444.0,831,21,844
845,895,2022-10-26,2023-01-09,2026-01-09,60992.0,506,688,845
846,333,2022-09-11,2022-10-15,2026-10-15,43322.0,724,854,846
847,643,2024-02-04,2024-04-07,2028-04-07,49211.0,621,814,847
848,564,2023-06-03,2023-09-28,2028-09-28,45859.0,81,676,848
849,195,2020-11-14,2021-01-11,2025-01-11,65969.0,94,808,849
850,767,2020-09-06,2020-11-30,2024-11-30,39406.0,776,410,850
851,803,2020-05-26,2020-08-21,2021-08-21,74085.0,422,435,851
852,742,2023-09-03,2023-11-16,2027-11-16,,273,47,852
853,949,2024-03-05,2024-04-12,2025-04-12,21489.0,213,825,853
854,101,2023-02-13,2023-04-07,2028-04-07,48230.0,669,496,854
855,867,2022-10-18,2023-02-13,2026-02-13,69316.0,745,65,855
856,845,2022-12-22,2023-04-16,2024-04-16,65506.0,742,41,856
857,684,2020-01-24,2020-02-27,2025-02-27,34930.0,851,604,857
858,341,2023-03-27,2023-07-24,2024-07-24,66532.0,811,278,858
859,985,2024-01-09,2024-04-04,2028-04-04,31902.0,854,946,859
860,885,2019-04-07,2019-07-03,2022-07-03,26858.0,341,215,860
861,52,2022-10-01,2022-12-26,2024-12-26,24453.0,986,717,861
862,812,2022-05-02,2022-08-03,2025-08-03,66059.0,937,646,862
863,209,2021-10-08,2022-01-20,2027-01-20,44950.0,440,572,863
864,14,2020-11-10,2021-01-19,2025-01-19,27509.0,474,84,864
865,606,2019-08-04,2019-11-16,2022-11-16,69715.0,229,875,865
866,115,2019-07-25,2019-11-06,2024-11-06,21477.0,9,909,866
867,3,2022-05-29,2022-07-27,2027-07-27,41070.0,684,139,867
868,476,2022-12-04,2023-01-29,2027-01-29,44705.0,50,468,868
869,719,2022-04-03,2022-05-14,2023-05-14,61605.0,709,427,869
870,542,2020-07-08,2020-09-05,2024-09-05,47181.0,773,610,870
871,860,2024-01-04,2024-02-15,2026-02-15,53581.0,237,901,871
872,927,2021-03-16,2021-07-01,2023-07-01,41051.0,540,791,872
873,986,2021-01-13,2021-03-31,2026-03-31,31738.0,49,601,873
874,478,2021-04-07,2021-06-28,2025-06-28,68513.0,961,738,874
875,224,2020-03-25,2020-07-07,2022-07-07,56349.0,100,519,875
876,407,2020-07-20,2020-10-23,2024-10-23,36466.0,809,289,876
877,255,2022-09-19,2022-12-27,2025-12-27,58689.0,396,219,877
878,610,2021-04-30,2021-08-06,2026-08-06,45495.0,650,608,878
879,926,2023-05-11,2023-08-09,2024-08-09,42996.0,179,760,879
880,837,2022-06-10,2022-10-10,2025-10-10,,156,891,880
881,522,2024-01-05,2024-03-22,2029-03-22,53800.0,333,52,881
882,960,2023-09-10,2023-11-14,2026-11-14,51259.0,771,326,882
883,641,2021-10-28,2022-02-03,2025-02-03,31190.0,700,741,883
884,532,2020-06-03,2020-08-22,2023-08-22,44468.0,280,118,884
885,206,2019-12-08,2020-01-18,2022-01-18,37874.0,124,405,885
886,297,2020-09-08,2020-10-10,2024-10-10,33178.0,674,501,886
887,944,2022-07-11,2022-10-20,2024-10-20,41289.0,317,54,887
888,388,2023-02-08,2023-04-26,2025-04-26,41718.0,627,259,888
889,906,2019-10-12,2020-01-17,2025-01-17,49506.0,822,721,889
890,881,2020-08-20,2020-11-05,2021-11-05,54188.0,557,895,890
891,739,2024-03-29,2024-05-24,2028-05-24,53314.0,275,679,891
892,95,2019-10-08,2019-12-17,2021-12-17,31801.0,290,774,892
893,240,2021-03-26,2021-07-12,2022-07-12,32015.0,925,982,893
894,691,2020-02-08,2020-03-17,2024-03-17,55091.0,598,189,894
895,34,2021-10-22,2022-01-03,2027-01-03,49800.0,528,806,895
896,720,2021-06-21,2021-09-30,2025-09-30,68640.0,527,147,896
897,619,2021-05-04,2021-07-13,2026-07-13,40786.0,946,255,897
898,443,2023-05-15,2023-08-28,2028-08-28,48674.0,676,324,898
899,436,2022-01-25,2022-03-28,2024-03-28,20036.0,166,992,899
900,356,2023-04-30,2023-08-01,2028-08-01,61647.0,146,859,900
901,13,2021-05-27,2021-07-08,2023-07-08,39778.0,882,956,901
902,669,2019-07-15,2019-11-10,2024-11-10,25556.0,901,379,902
903,179,2023-09-12,2023-10-13,2025-10-13,43353.0,978,160,903
904,44,2020-08-27,2020-10-05,2022-10-05,35676.0,283,78,904
905,401,2022-01-30,2022-04-03,2026-04-03,51005.0,596,596,905
906,125,2019-09-18,2019-12-18,2022-12-18,56242.0,114,221,906
907,866,2020-09-10,2020-12-29,2024-12-29,,394,487,907
908,213,2020-09-04,2020-11-15,2023-11-15,45277.0,84,258,908
909,24,2020-01-09,2020-05-01,2024-05-01,37255.0,895,225,909
910,640,2019-11-10,2020-01-26,2022-01-26,,750,332,910
911,425,2021-02-20,2021-04-23,2024-04-23,47144.0,855,965,911
912,490,2021-04-13,2021-07-28,2023-07-28,,221,304,912
913,688,2020-03-06,2020-05-29,2024-05-29,36174.0,136,749,913
914,334,2020-04-21,2020-06-15,2021-06-15,,26,257,914
915,743,2022-11-15,2023-01-01,2024-01-01,18978.0,997,656,915
916,25,2021-08-04,2021-10-13,2025-10-13,59586.0,278,631,916
917,661,2022-03-13,2022-05-24,2023-05-24,19783.0,613,516,917
918,664,2023-08-02,2023-11-19,2024-11-19,39510.0,343,794,918
919,967,2019-12-12,2020-01-14,2024-01-14,37217.0,514,916,919
920,239,2022-11-13,2023-03-10,2028-03-10,60013.0,380,522,920
921,805,2021-06-18,2021-08-22,2025-08-22,58786.0,579,940,921
922,298,2023-06-21,2023-10-14,2028-10-14,41535.0,587,136,922
923,54,2024-02-26,2024-05-03,2027-05-03,39578.0,219,344,923
924,738,2020-11-14,2021-01-26,2024-01-26,73790.0,974,627,924
925,147,2019-08-12,2019-11-04,2024-11-04,74346.0,268,449,925
926,64,2020-08-24,2020-09-29,2022-09-29,,491,368,926
927,472,2020-07-09,2020-11-05,2025-11-05,44641.0,309,703,927
928,73,2022-08-13,2022-09-24,2027-09-24,52967.0,658,252,928
929,378,2020-01-15,2020-03-01,2025-03-01,44828.0,825,651,929
930,724,2019-12-08,2020-03-26,2022-03-26,51184.0,649,645,930
931,86,2021-09-17,2021-12-14,2025-12-14,17568.0,8,429,931
932,275,2020-05-09,2020-09-06,2022-09-06,56480.0,802,495,932
933,872,2020-06-08,2020-09-14,2022-09-14,44458.0,501,222,933
934,618,2021-05-02,2021-06-17,2026-06-17,,624,458,934
935,466,2023-12-23,2024-02-29,2025-02-28,18694.0,40,53,935
936,170,2022-02-04,2022-05-07,2027-05-07,36597.0,600,959,936
937,563,2023-05-28,2023-08-09,2026-08-09,60886.0,337,404,937
938,884,2020-07-17,2020-11-02,2024-11-02,38723.0,155,76,938
939,565,2021-07-24,2021-09-07,2023-09-07,59295.0,775,757,939
940,261,2023-05-18,2023-07-19,2027-07-19,27201.0,510,93,940
941,817,2019-10-18,2019-11-30,2023-11-30,60877.0,707,122,941
942,879,2023-06-17,2023-09-29,2026-09-29,61817.0,469,124,942
943,878,2020-08-04,2020-11-16,2021-11-16,45698.0,313,915,943
944,975,2023-03-01,2023-04-02,2025-04-02,40566.0,623,586,944
945,475,2022-09-10,2022-11-03,2027-11-03,67488.0,647,563,945
946,79,2023-07-08,2023-08-21,2026-08-21,51777.0,345,829,946
947,513,2020-11-16,2021-03-01,2026-03-01,38078.0,240,358,947
948,481,2023-10-10,2024-01-30,2027-01-30,15106.0,463,208,948
949,831,2024-02-01,2024-03-24,2028-03-24,,281,269,949
950,918,2023-06-10,2023-08-01,2024-08-01,15349.0,211,68,950
951,377,2023-09-28,2023-12-04,2025-12-04,20808.0,610,448,951
952,541,2021-01-22,2021-04-20,2025-04-20,,14,484,952
953,384,2021-09-08,2021-11-16,2024-11-16,40082.0,555,1,953
954,339,2021-09-13,2021-11-22,2023-11-22,,174,284,954
955,215,2022-01-01,2022-02-09,2026-02-09,,252,870,955
956,854,2021-09-04,2021-10-16,2025-10-16,63005.0,55,264,956
957,932,2020-05-29,2020-08-25,2025-08-25,42082.0,864,156,957
958,642,2020-01-29,2020-04-18,2025-04-18,59087.0,119,73,958
959,168,2023-03-26,2023-07-13,2025-07-13,16856.0,963,97,959
960,828,2023-05-21,2023-08-04,2025-08-04,50295.0,65,88,960
961,855,2020-04-01,2020-07-30,2022-07-30,,31,13,961
962,657,2022-03-01,2022-04-18,2026-04-18,64042.0,265,504,962
963,321,2023-08-09,2023-11-27,2025-11-27,23411.0,403,105,963
964,809,2022-07-09,2022-08-10,2024-08-10,20943.0,126,315,964
965,210,2020-06-11,2020-08-03,2023-08-03,31777.0,786,32,965
966,599,2022-05-16,2022-08-29,2023-08-29,72855.0,376,869,966
967,939,2023-01-14,2023-04-07,2027-04-07,43475.0,735,695,967
968,10,2022-06-16,2022-08-01,2025-08-01,61873.0,779,474,968
969,616,2020-10-14,2021-01-13,2025-01-13,40111.0,718,201,969
970,698,2020-05-19,2020-08-21,2023-08-21,16139.0,818,334,970
971,841,2023-08-14,2023-11-22,2027-11-22,39713.0,956,203,971
972,512,2022-08-13,2022-11-07,2024-11-07,38243.0,467,990,972
973,596,2021-12-05,2022-03-17,2023-03-17,25073.0,939,838,973
974,329,2024-02-25,2024-06-03,2027-06-03,47533.0,170,716,974
975,771,2023-08-10,2023-11-24,2027-11-24,55384.0,274,305,975
976,753,2022-01-12,2022-03-20,2027-03-20,19869.0,162,452,976
977,573,2021-02-24,2021-06-06,2024-06-06,39123.0,641,957,977
978,917,2021-07-23,2021-08-27,2022-08-27,31325.0,655,307,978
979,795,2020-06-30,2020-08-26,2022-08-26,65192.0,606,271,979
980,467,2021-01-28,2021-05-01,2025-05-01,62065.0,414,453,980
981,590,2020-10-03,2021-01-15,2026-01-15,58197.0,820,574,981
982,1,2022-09-20,2022-11-16,2025-11-16,56362.0,113,354,982
983,226,2019-07-09,2019-10-14,2023-10-14,16009.0,933,66,983
984,50,2022-08-05,2022-11-03,2023-11-03,35120.0,526,428,984
985,900,2021-07-30,2021-09-25,2022-09-25,55757.0,460,553,985
986,626,2023-01-06,2023-02-08,2024-02-08,59288.0,648,511,986
987,194,2019-09-27,2019-11-29,2020-11-29,69049.0,523,853,987
988,379,2021-06-30,2021-10-06,2024-10-06,40284.0,764,451,988
989,235,2020-08-06,2020-10-30,2025-10-30,18563.0,891,432,989
990,128,2021-12-27,2022-03-28,2025-03-28,34077.0,673,571,990
991,354,2021-08-18,2021-11-30,2023-11-30,22166.0,789,191,991
992,91,2021-05-06,2021-08-22,2023-08-22,20170.0,239,692,992
993,629,2020-11-13,2021-01-04,2023-01-04,50931.0,390,1000,993
994,958,2024-04-16,2024-07-16,2026-07-16,67941.0,165,340,994
995,286,2020-05-22,2020-08-08,2023-08-08,44848.0,204,728,995
996,169,2022-02-13,2022-03-20,2025-03-20,28612.0,991,323,996
997,135,2019-12-07,2020-01-21,2025-01-21,,521,353,997
998,489,2019-10-25,2019-12-22,2020-12-22,58279.0,734,550,998
999,754,2020-08-26,2020-11-18,2024-11-18,21927.0,536,352,999
1000,539,2022-03-16,2022-04-23,2027-04-23,26143.0,807,202,1000
1001,1070,2025-01-04,2025-03-11,2029-03-11,25650.0,1175,1020,1001
1002,1047,2025-04-16,2025-06-01,2026-06-01,59932.0,1049,1099,1002
1003,1015,2024-09-16,2024-10-27,2028-10-27,73562.0,1058,1050,1003
1004,1053,2024-07-06,2024-10-18,2029-10-18,68344.0,1131,1169,1004
1005,1072,2024-06-14,2024-10-04,2025-10-04,54128.0,1027,1046,1005
1006,1183,2024-05-25,2024-09-01,2029-09-01,29212.0,1154,1145,1006
1007,1032,2024-05-08,2024-08-12,2027-08-12,44602.0,1198,1196,1007
1008,1101,2025-04-16,2025-06-04,2028-06-04,61769.0,1092,1067,1008
1009,1117,2025-01-05,2025-05-01,2027-05-01,57305.0,1003,1091,1009
1010,1132,2024-06-16,2024-10-13,2026-10-13,17372.0,1188,1049,1010
1011,1051,2025-03-02,2025-06-08,2029-06-08,57145.0,1137,1150,1011
1012,1168,2025-04-05,2025-07-22,2026-07-22,28067.0,1045,1126,1012
1013,1085,2024-04-22,2024-06-07,2025-06-07,66635.0,1149,1036,1013
1014,1121,2024-07-03,2024-08-06,2027-08-06,19376.0,1015,1084,1014
1015,1134,2025-04-22,2025-08-20,2027-08-20,33054.0,1121,1114,1015
1016,1186,2024-11-13,2025-02-10,2026-02-10,74295.0,1018,1146,1016
1017,1133,2025-01-03,2025-03-09,2028-03-09,20224.0,1039,1170,1017
1018,1174,2024-11-18,2025-01-01,2028-01-01,42113.0,1069,1006,1018
1019,1069,2024-11-17,2025-01-21,2026-01-21,56540.0,1009,1052,1019
1020,1079,2025-02-20,2025-04-22,2026-04-22,39324.0,1169,1090,1020
1021,1198,2024-11-17,2025-03-16,2030-03-16,24269.0,1173,1138,1021
1022,1007,2024-11-10,2025-01-16,2026-01-16,30795.0,1190,1007,1022
1023,1038,2024-09-25,2024-12-01,2028-12-01,54784.0,1135,1011,1023
1024,1115,2025-04-08,2025-05-11,2029-05-11,38074.0,1056,1129,1024
1025,1050,2025-01-02,2025-03-08,2028-03-08,55236.0,1197,1102,1025
1026,1035,2024-07-11,2024-11-08,2028-11-08,28319.0,1077,1154,1026
1027,1088,2024-12-18,2025-04-14,2027-04-14,38929.0,1047,1109,1027
1028,1013,2025-01-15,2025-04-05,2026-04-05,27956.0,1165,1189,1028
1029,1161,2024-11-04,2025-02-02,2027-02-02,17931.0,1096,1136,1029
1030,1006,2025-05-03,2025-07-30,2029-07-30,41448.0,1140,1017,1030
1031,1150,2024-04-15,2024-06-13,2025-06-13,32508.0,1144,1043,1031
1032,1081,2024-06-14,2024-08-02,2026-08-02,34816.0,1102,1190,1032
1033,1040,2024-08-26,2024-10-31,2026-10-31,,1090,1125,1033
1034,1182,2024-06-26,2024-10-24,2027-10-24,59262.0,1004,1083,1034
1035,1098,2025-04-16,2025-08-15,2027-08-15,70552.0,1028,1073,1035
1036,1185,2025-03-08,2025-07-05,2028-07-05,47176.0,1152,1096,1036
1037,1188,2024-05-20,2024-08-31,2025-08-31,39742.0,1176,1079,1037
1038,1024,2024-07-22,2024-09-14,2026-09-14,33121.0,1060,1142,1038
1039,1154,2024-10-07,2024-12-04,2028-12-04,19287.0,1035,1013,1039
1040,1066,2025-02-08,2025-04-27,2027-04-27,42580.0,1193,1194,1040
1041,1125,2024-08-11,2024-11-27,2028-11-27,18707.0,1158,1160,1041
1042,1054,2024-05-26,2024-09-24,2028-09-24,44898.0,1013,1054,1042
1043,1124,2024-11-22,2025-02-21,2029-02-21,24099.0,1120,1191,1043
1044,1109,2024-08-02,2024-10-07,2025-10-07,49666.0,1138,1185,1044
1045,1021,2025-01-24,2025-04-05,2030-04-05,38815.0,1151,1071,1045
1046,1194,2025-04-11,2025-06-19,2030-06-19,49261.0,1025,1016,1046
1047,1065,2024-10-22,2024-12-24,2029-12-24,,1034,1155,1047
1048,1122,2024-09-18,2025-01-18,2030-01-18,70029.0,1073,1023,1048
1049,1106,2024-07-30,2024-10-14,2027-10-14,56870.0,1160,1132,1049
1050,1093,2024-07-20,2024-08-21,2027-08-21,21681.0,1014,1001,1050
1051,1195,2024-11-22,2025-03-01,2028-03-01,,1091,1019,1051
1052,1016,2025-04-21,2025-05-27,2026-05-27,34352.0,1098,1048,1052
1053,1130,2024-05-20,2024-07-17,2025-07-17,18338.0,1088,1128,1053
1054,1163,2024-08-02,2024-10-25,2029-10-25,22695.0,1054,1140,1054
1055,1039,2024-06-03,2024-09-25,2028-09-25,52133.0,1129,1080,1055
1056,1019,2025-02-13,2025-06-10,2029-06-10,67335.0,1066,1148,1056
1057,1120,2024-11-12,2024-12-13,2025-12-13,42680.0,1182,1059,1057
1058,1114,2024-06-28,2024-09-02,2028-09-02,41738.0,1031,1076,1058
1059,1148,2024-06-02,2024-09-17,2025-09-17,15415.0,1089,1112,1059
1060,1135,2024-05-19,2024-08-24,2027-08-24,69618.0,1008,1097,1060
1061,1179,2025-02-11,2025-03-20,2028-03-20,54774.0,1007,1178,1061
1062,1156,2024-11-10,2025-02-28,2030-02-28,45973.0,1081,1008,1062
1063,1028,2024-06-30,2024-09-29,2029-09-29,15960.0,1171,1101,1063
1064,1143,2025-01-03,2025-04-11,2028-04-11,41716.0,1085,1063,1064
1065,1077,2024-11-01,2025-02-21,2030-02-21,37929.0,1021,1133,1065
1066,1144,2024-08-26,2024-11-17,2028-11-17,51251.0,1148,1077,1066
1067,1037,2025-05-28,2025-08-11,2026-08-11,18768.0,1048,1106,1067
1068,1129,2024-10-27,2025-01-07,2029-01-07,39729.0,1107,1131,1068
1069,1096,2024-10-07,2024-12-29,2025-12-29,18785.0,1055,1186,1069
1070,1153,2025-06-26,2025-09-20,2027-09-20,67907.0,1005,1173,1070
1071,1062,2025-05-26,2025-09-05,2026-09-05,,1112,1168,1071
1072,1142,2024-05-26,2024-08-25,2028-08-25,28387.0,1061,1164,1072
1073,1147,2025-02-14,2025-06-13,2027-06-13,,1080,1119,1073
1074,1136,2024-10-23,2024-12-18,2028-12-18,53609.0,1191,1037,1074
1075,1089,2025-01-14,2025-02-23,2027-02-23,30116.0,1064,1003,1075
1076,1184,2024-06-20,2024-09-23,2029-09-23,52638.0,1036,1184,1076
1077,1064,2025-02-25,2025-05-23,2028-05-23,53872.0,1180,1179,1077
1078,1083,2024-10-18,2024-12-17,2028-12-17,,1177,1180,1078
1079,1034,2024-07-09,2024-10-30,2029-10-30,25194.0,1136,1199,1079
1080,1197,2025-03-14,2025-06-08,2029-06-08,70839.0,1016,1018,1080
1081,1002,2025-01-25,2025-04-03,2030-04-03,44144.0,1166,1028,1081
1082,1018,2024-08-31,2024-11-06,2025-11-06,57531.0,1145,1082,1082
1083,1164,2025-03-09,2025-06-22,2029-06-22,72715.0,1062,1039,1083
1084,1191,2025-02-08,2025-05-02,2028-05-02,65390.0,1029,1005,1084
1085,1181,2024-08-29,2024-10-21,2029-10-21,18300.0,1011,1181,1085
1086,1049,2024-07-28,2024-11-20,2026-11-20,21338.0,1114,1070,1086
1087,1067,2024-12-03,2025-01-11,2029-01-11,30858.0,1079,1022,1087
1088,1138,2025-03-16,2025-07-09,2027-07-09,34536.0,1046,1042,1088
1089,1044,2024-08-18,2024-10-26,2026-10-26,62132.0,1026,1060,1089
1090,1175,2025-05-21,2025-09-13,2028-09-13,31135.0,1020,1100,1090
1091,1190,2025-01-04,2025-04-28,2029-04-28,73036.0,1078,1015,1091
1092,1080,2025-04-16,2025-07-24,2027-07-24,73820.0,1101,1044,1092
1093,1078,2024-07-08,2024-10-19,2025-10-19,,1200,1107,1093
1094,1055,2024-05-08,2024-07-18,2028-07-18,16906.0,1093,1108,1094
1095,1145,2025-05-09,2025-08-24,2029-08-24,23978.0,1059,1183,1095
1096,1086,2025-01-07,2025-02-15,2029-02-15,40284.0,1142,1118,1096
1097,1073,2024-12-09,2025-02-27,2027-02-27,39307.0,1001,1014,1097
1098,1005,2025-02-28,2025-06-28,2026-06-28,,1040,1110,1098
1099,1176,2024-10-16,2025-02-06,2026-02-06,31924.0,1074,1074,1099
1100,1126,2024-05-05,2024-06-21,2028-06-21,72940.0,1150,1127,1100
1101,1095,2024-11-26,2025-01-28,2029-01-28,59350.0,1063,1141,1101
1102,1033,2024-06-11,2024-08-16,2026-08-16,18244.0,1100,1188,1102
1103,1001,2024-07-17,2024-09-22,2026-09-22,59926.0,1178,1174,1103
1104,1173,2024-08-17,2024-09-22,2026-09-22,57300.0,1146,1193,1104
1105,1128,2024-10-09,2025-01-31,2029-01-31,63308.0,1155,1086,1105
1106,1017,2024-09-07,2024-12-16,2027-12-16,32624.0,1147,1192,1106
1107,1084,2024-04-04,2024-07-26,2028-07-26,74103.0,1118,1111,1107
1108,1090,2025-02-28,2025-06-30,2030-06-30,16745.0,1185,1057,1108
1109,1171,2024-06-01,2024-07-29,2028-07-29,23113.0,1084,1066,1109
1110,1099,2024-07-22,2024-08-28,2025-08-28,30253.0,1050,1041,1110
1111,1042,2024-10-12,2024-12-17,2029-12-17,,1159,1121,1111
1112,1076,2025-05-02,2025-07-20,2026-07-20,29083.0,1187,1161,1112
1113,1111,2025-02-23,2025-03-24,2028-03-24,35047.0,1143,1065,1113
1114,1082,2024-10-21,2024-12-26,2026-12-26,63598.0,1002,1152,1114
1115,1091,2025-06-26,2025-09-04,2030-09-04,73216.0,1044,1030,1115
1116,1152,2024-09-08,2024-10-10,2027-10-10,39621.0,1167,1069,1116
1117,1004,2025-05-09,2025-08-18,2028-08-18,61736.0,1109,1062,1117
1118,1087,2024-12-29,2025-02-13,2026-02-13,31609.0,1057,1035,1118
1119,1187,2025-05-06,2025-07-08,2029-07-08,50778.0,1157,1098,1119
1120,1023,2025-02-27,2025-04-11,2026-04-11,65403.0,1186,1085,1120
1121,1074,2024-05-06,2024-06-26,2027-06-26,42594.0,1103,1021,1121
1122,1052,2024-04-18,2024-05-24,2027-05-24,53859.0,1196,1088,1122
1123,1022,2024-05-02,2024-08-30,2025-08-30,39685.0,1086,1157,1123
1124,1011,2024-04-08,2024-08-06,2025-08-06,52198.0,1174,1064,1124
1125,1118,2024-10-27,2024-12-16,2027-12-16,40578.0,1122,1113,1125
1126,1031,2025-03-10,2025-05-29,2027-05-29,19340.0,1099,1124,1126
1127,1068,2025-02-18,2025-06-07,2030-06-07,66950.0,1087,1040,1127
1128,1056,2025-01-26,2025-03-05,2028-03-05,23576.0,1053,1175,1128
1129,1036,2025-01-07,2025-02-19,2026-02-19,33638.0,1094,1158,1129
1130,1112,2024-06-08,2024-10-08,2027-10-08,61013.0,1041,1047,1130
1131,1151,2024-10-14,2025-01-06,2026-01-06,62107.0,1110,1144,1131
1132,1071,2024-12-09,2025-03-19,2030-03-19,70936.0,1189,1156,1132
1133,1104,2025-03-07,2025-07-04,2028-07-04,25189.0,1067,1027,1133
1134,1102,2024-12-03,2025-02-06,2028-02-06,44858.0,1195,1026,1134
1135,1166,2024-11-19,2025-03-01,2027-03-01,74726.0,1163,1122,1135
1136,1160,2024-08-11,2024-10-19,2027-10-19,27844.0,1033,1068,1136
1137,1169,2024-07-24,2024-09-06,2026-09-06,44520.0,1183,1087,1137
1138,1057,2024-08-26,2024-11-27,2027-11-27,46091.0,1170,1123,1138
1139,1060,2025-03-14,2025-05-20,2030-05-20,31047.0,1194,1167,1139
1140,1075,2025-02-27,2025-05-17,2028-05-17,46106.0,1068,1075,1140
1141,1008,2024-07-26,2024-11-20,2028-11-20,73916.0,1095,1056,1141
1142,1119,2024-11-25,2025-01-10,2030-01-10,63578.0,1115,1058,1142
1143,1058,2024-08-21,2024-11-26,2026-11-26,33773.0,1181,1029,1143
1144,1103,2024-06-30,2024-08-04,2026-08-04,43793.0,1038,1197,1144
1145,1159,2024-10-04,2025-01-31,2026-01-31,33915.0,1127,1093,1145
1146,1140,2025-02-13,2025-04-28,2028-04-28,33191.0,1184,1195,1146
1147,1003,2024-06-21,2024-08-15,2029-08-15,21244.0,1126,1147,1147
1148,1137,2024-10-06,2025-01-22,2027-01-22,55333.0,1116,1010,1148
