address_id,street_address,city,state,zip_code,latitude,longitude
726,774 Springs Way,Los Angeles,California,90094.0,33.9754,-118.417
727,181 High Crossing Court,Gainesville,Florida,32610.0,29.6813,-82.3539
728,8 Springs Way,Wilmington,Delaware,19897.0,39.5645,-75.597
729,53311 Mcguire Trail,Colorado Springs,Colorado,80995.0,38.8247,-104.562
730,9614 Parkside Trail,Dearborn,Michigan,48126.0,42.3349,-83.1801
731,006 Hauk Pass,Montgomery,Alabama,36125.0,32.2334,-86.2085
732,3339 Jenna Center,Lake Charles,Louisiana,70616.0,30.2642,-93.3265
733,01216 Oak Valley Alley,Richmond,Virginia,23203.0,37.5593,-77.4471
734,663 Bayside Way,El Paso,Texas,88519.0,31.6948,-106.3
735,9838 Chinook Parkway,Washington,District of Columbia,,38.9164,-76.9948
736,5099 Shelley Center,Mesa,Arizona,85210.0,33.3887,-111.8428
737,4652 Coleman Crossing,Philadelphia,Pennsylvania,19191.0,40.0018,-75.1179
738,433 Luster Place,Cincinnati,Ohio,45233.0,39.111,-84.6594
739,411 Hanover Junction,New York City,New York,,40.7808,-73.9772
740,34 Pennsylvania Place,Clearwater,Florida,34615.0,27.9843,-82.7813
741,67680 Hauk Parkway,Boston,Massachusetts,,42.3615,-71.0604
742,12852 Macpherson Place,Lakeland,Florida,33811.0,27.9865,-82.0139
743,3 Lerdahl Pass,Erie,Pennsylvania,16565.0,42.1827,-80.0649
744,2300 Larry Court,Inglewood,California,,33.7866,-118.2987
745,67 Schiller Terrace,Miami,Florida,33283.0,25.5584,-80.4582
746,48 Armistice Hill,Baltimore,Maryland,,39.2933,-76.6238
747,315 Hansons Alley,Philadelphia,Pennsylvania,19093.0,40.0018,-75.1179
748,082 Boyd Way,Concord,California,94522.0,37.7772,-121.9554
749,7598 Vera Drive,Tampa,Florida,33673.0,27.872,-82.4388
750,268 Miller Street,Greensboro,North Carolina,27455.0,36.1824,-79.806
751,82578 Nobel Trail,Wichita,Kansas,67205.0,37.7639,-97.4269
752,75 Corscot Place,New York City,New York,10079.0,40.7808,-73.9772
753,557 Mcguire Trail,Dallas,Texas,75287.0,33.0005,-96.8314
754,6757 Schlimgen Avenue,Port Saint Lucie,Florida,34985.0,27.3822,-80.409
755,708 Marquette Point,Lakewood,Washington,98498.0,47.1591,-122.5485
756,76 Meadow Vale Crossing,Memphis,Tennessee,38168.0,35.2017,-89.9715
757,42 Corben Circle,Richmond,Virginia,23289.0,37.5313,-77.4161
758,502 Ruskin Street,Columbus,Ohio,43284.0,39.969,-83.0114
759,9694 Butternut Parkway,Memphis,Tennessee,38131.0,35.0664,-89.9921
760,47943 Susan Lane,Charleston,West Virginia,25362.0,38.2968,-81.5547
761,19287 Old Gate Court,Madison,Wisconsin,53726.0,43.0696,-89.4239
762,0413 Crowley Hill,Killeen,Texas,76544.0,31.1282,-97.7469
763,0468 Mariners Cove Circle,Abilene,Texas,,32.432,-99.7724
764,12301 Corben Circle,Chicago,Illinois,60624.0,41.8804,-87.7223
765,45754 Northwestern Alley,Amarillo,Texas,79165.0,35.4015,-101.8951
766,8871 Barby Road,Detroit,Michigan,,42.2399,-83.1508
767,172 Hollow Ridge Drive,Charleston,West Virginia,25389.0,38.354,-81.6394
768,74 Meadow Ridge Lane,Washington,District of Columbia,20244.0,38.8933,-77.0146
769,99693 Stuart Road,Lubbock,Texas,79452.0,33.61,-101.8213
770,6 Mcguire Plaza,Fort Lauderdale,Florida,33330.0,26.0663,-80.3339
771,0111 Mosinee Trail,Arlington,Virginia,22205.0,38.8836,-77.1395
772,46 Tennessee Junction,San Francisco,California,94159.0,37.7848,-122.7278
773,59 La Follette Pass,Nashville,Tennessee,37245.0,36.1866,-86.7852
774,88 Fuller Plaza,Hyattsville,Maryland,20784.0,38.9513,-76.8958
775,74 Ludington Circle,Detroit,Michigan,48242.0,42.2166,-83.3532
776,562 Goodland Hill,Fort Myers,Florida,33994.0,26.5529,-81.9486
777,9 Fairview Avenue,El Paso,Texas,79923.0,31.6948,-106.3
778,070 West Terrace,Wilmington,North Carolina,28410.0,34.0881,-77.8526
779,621 Mallory Street,Albuquerque,New Mexico,87110.0,35.1104,-106.5781
780,5 Summer Ridge Street,Melbourne,Florida,32941.0,27.9246,-80.5235
781,7169 Petterle Court,El Paso,Texas,79923.0,31.6948,-106.3
782,29974 Merchant Plaza,Springfield,Massachusetts,1152.0,42.1707,-72.6048
783,8 Bobwhite Plaza,Detroit,Michigan,48295.0,42.2399,-83.1508
784,09638 Bunting Plaza,Lafayette,Louisiana,70593.0,30.2081,-92.0951
785,3 Gina Trail,Seattle,Washington,98121.0,47.6151,-122.3447
786,96179 Continental Terrace,Houston,Texas,77040.0,29.8744,-95.5278
787,806 Magdeline Circle,Roanoke,Virginia,24029.0,37.2742,-79.9579
788,61 Bowman Avenue,Macon,Georgia,31210.0,32.8926,-83.7455
789,1 Victoria Trail,Miami,Florida,33190.0,25.5593,-80.3483
790,3048 Mayfield Crossing,Birmingham,Alabama,35254.0,33.5446,-86.9292
791,02 Arizona Park,Jamaica,New York,11470.0,40.6914,-73.8061
792,5746 Bunting Center,Fort Lauderdale,Florida,33330.0,26.0663,-80.3339
793,64555 Sutherland Court,Houston,Texas,77240.0,29.834,-95.4342
794,594 Duke Parkway,Erie,Pennsylvania,16565.0,42.1827,-80.0649
795,50 Crownhardt Alley,Anderson,Indiana,46015.0,40.0938,-85.6578
796,8474 Fieldstone Court,Richmond,Virginia,23208.0,37.5593,-77.4471
797,4348 Steensland Center,Tampa,Florida,33661.0,27.872,-82.4388
798,162 Little Fleur Court,Jacksonville,Florida,32230.0,30.3449,-81.6831
799,36486 Waubesa Drive,Oakland,California,94616.0,37.8044,-122.2698
800,490 Hayes Road,Longview,Texas,75605.0,32.5547,-94.7767
801,44741 Parkside Circle,Phoenix,Arizona,,33.3022,-112.1226
802,32133 Coleman Plaza,Palo Alto,California,,37.1894,-121.7053
803,72841 Mayfield Pass,Young America,Minnesota,55573.0,45.0159,-93.4719
804,135 Debs Hill,Allentown,Pennsylvania,18105.0,40.6934,-75.4712
805,331 Jackson Circle,El Paso,Texas,,31.9386,-106.4073
806,59854 Carioca Lane,Daytona Beach,Florida,32128.0,29.0838,-81.0336
807,46063 Westend Place,Toledo,Ohio,43699.0,41.6538,-83.6589
808,5234 Ruskin Parkway,Sioux Falls,South Dakota,57105.0,43.524,-96.7341
809,20 Blackbird Center,Jacksonville,Florida,32215.0,30.2407,-81.893
810,3200 Grayhawk Hill,Wichita,Kansas,67215.0,37.6333,-97.425
811,74169 Knutson Junction,Carson City,Nevada,89706.0,39.2025,-119.7526
812,8358 Lake View Hill,Santa Barbara,California,93111.0,34.4453,-119.8025
813,3 Cordelia Trail,Portsmouth,New Hampshire,3804.0,43.0059,-71.0132
814,63 Bultman Center,Kansas City,Missouri,64136.0,39.0187,-94.4008
815,956 Westerfield Point,San Antonio,Texas,78215.0,29.4413,-98.4793
816,4 Onsgard Crossing,Aurora,Illinois,,41.7582,-88.2971
817,39 Havey Street,Pensacola,Florida,32575.0,30.6143,-87.2758
818,38132 Monica Avenue,Baton Rouge,Louisiana,70805.0,30.486,-91.1481
819,2 Buell Junction,Baltimore,Maryland,21239.0,39.361,-76.5891
820,51890 5th Way,Lake Charles,Louisiana,70607.0,30.1244,-93.1835
821,253 Milwaukee Road,Houston,Texas,77040.0,29.8744,-95.5278
822,571 Redwing Road,Pasadena,California,91186.0,33.7866,-118.2987
823,6882 Lerdahl Trail,Augusta,Georgia,30911.0,33.386,-82.091
824,9 Hoard Terrace,Saint Paul,Minnesota,55108.0,44.9806,-93.1771
825,99 Esker Hill,Reno,Nevada,89519.0,39.4814,-119.8591
826,4586 Waywood Crossing,Kansas City,Missouri,64193.0,39.035,-94.3567
827,61 Ramsey Plaza,Lubbock,Texas,79452.0,33.61,-101.8213
828,81 Shelley Drive,Pensacola,Florida,32575.0,30.6143,-87.2758
829,64 John Wall Court,Milwaukee,Wisconsin,53210.0,43.0685,-87.9715
830,58198 Tennessee Point,Kansas City,Missouri,64136.0,39.0187,-94.4008
831,8219 Rieder Alley,Irvine,California,92717.0,33.6462,-117.8398
832,46524 Goodland Crossing,Fort Worth,Texas,76105.0,32.7233,-97.269
833,968 6th Parkway,Evansville,Indiana,47705.0,37.9971,-87.575
834,62124 Bartelt Park,Sacramento,California,94245.0,38.3774,-121.4444
835,46 Hintze Pass,Charleston,South Carolina,29411.0,32.8715,-79.9947
836,149 Kedzie Hill,North Hollywood,California,91616.0,33.7866,-118.2987
837,792 Northfield Pass,Memphis,Tennessee,38143.0,35.2017,-89.9715
838,42 Macpherson Terrace,Durham,North Carolina,27717.0,36.0512,-78.8577
839,84530 Park Meadow Avenue,Boca Raton,Florida,,26.4116,-80.0928
840,8663 Mesta Junction,Omaha,Nebraska,68144.0,41.2335,-96.1188
841,559 Dapin Plaza,Omaha,Nebraska,68110.0,41.2933,-95.9361
842,486 Fairfield Center,Arlington,Virginia,22244.0,38.8545,-77.052
843,49518 Myrtle Parkway,Charlotte,North Carolina,28278.0,35.2072,-80.9568
844,1522 Tennessee Point,Spokane,Washington,99220.0,47.6536,-117.4317
845,32 Texas Center,Merrifield,Virginia,22119.0,38.8318,-77.2888
846,72272 Dovetail Street,Knoxville,Tennessee,37924.0,36.032,-83.8021
847,160 Mitchell Pass,Madison,Wisconsin,53710.0,43.0696,-89.4239
848,632 Browning Park,Lubbock,Texas,79405.0,33.571,-101.8507
849,073 Manufacturers Junction,El Paso,Texas,88530.0,31.6948,-106.3
850,72 Hanover Junction,Fort Pierce,Florida,34981.0,27.4049,-80.3623
851,8486 Ilene Road,Charleston,West Virginia,25313.0,38.4142,-81.7582
852,5 Sunnyside Pass,Stockton,California,95298.0,37.9577,-121.2897
853,6527 Scoville Lane,Portland,Oregon,97229.0,45.5483,-122.8276
854,3219 Ronald Regan Court,Saint Louis,Missouri,63169.0,38.6531,-90.2435
855,4 Mccormick Road,Salt Lake City,Utah,84199.0,40.7259,-111.9394
856,4922 Spaight Point,Pensacola,Florida,32595.0,30.6143,-87.2758
857,5 Mockingbird Way,West Palm Beach,Florida,33411.0,26.6644,-80.1741
858,9644 Saint Paul Road,Fort Smith,Arkansas,,35.2502,-94.3703
859,0228 Reindahl Pass,Buffalo,New York,14263.0,42.7684,-78.8871
860,65276 Corben Terrace,Mobile,Alabama,36641.0,30.6589,-88.178
861,8 Scott Center,Evansville,Indiana,47737.0,37.9971,-87.575
862,8 Karstens Drive,Raleigh,North Carolina,27626.0,35.7977,-78.6253
863,9535 Packers Street,Jamaica,New York,11407.0,40.6913,-73.8059
864,12 Crescent Oaks Street,Duluth,Georgia,30195.0,34.0047,-84.1532
865,09416 Karstens Court,Jeffersonville,Indiana,,38.2868,-85.7321
866,286 Forest Dale Alley,Albany,New York,12242.0,42.6149,-73.9708
867,92 Helena Pass,Wilmington,North Carolina,28410.0,34.0881,-77.8526
868,7941 Saint Paul Drive,Oklahoma City,Oklahoma,73179.0,35.4242,-97.6547
869,204 Independence Way,Memphis,Tennessee,38161.0,35.2017,-89.9715
870,16 Upham Street,Trenton,New Jersey,8603.0,40.2805,-74.712
871,78 Lake View Hill,Kalamazoo,Michigan,49006.0,42.2922,-85.633
872,8762 Menomonie Court,Austin,Texas,78749.0,30.2166,-97.8508
873,231 Coleman Drive,Joliet,Illinois,60435.0,41.5454,-88.1299
874,41969 Independence Road,Atlanta,Georgia,30386.0,33.8444,-84.474
875,14532 Oxford Trail,Erie,Pennsylvania,16534.0,42.1827,-80.0649
876,94294 Leroy Parkway,Shawnee Mission,Kansas,66276.0,38.8999,-94.832
877,6091 Hagan Hill,Saint Paul,Minnesota,55166.0,45.0059,-93.1059
878,7 Cardinal Court,Montpelier,Vermont,5609.0,44.2595,-72.585
879,40 Service Court,Jacksonville,Florida,32244.0,30.2231,-81.7556
880,64 Bluestem Road,Phoenix,Arizona,85077.0,33.2765,-112.1872
881,99668 Eliot Court,Kansas City,Missouri,64179.0,39.035,-94.3567
882,703 Summer Ridge Way,Dayton,Ohio,45403.0,39.7617,-84.1498
883,2 Northport Road,Round Rock,Texas,,30.6568,-97.6026
884,01 Bunker Hill Alley,Chicago,Illinois,60641.0,41.9453,-87.7474
885,23 Lawn Road,Indianapolis,Indiana,46247.0,39.7795,-86.1328
886,9 Granby Alley,El Paso,Texas,79994.0,31.6948,-106.3
887,63639 Bashford Hill,Phoenix,Arizona,85077.0,33.2765,-112.1872
888,79 5th Pass,Columbus,Mississippi,39705.0,33.5508,-88.4865
889,62383 Dexter Drive,Lima,Ohio,,40.7955,-84.1383
890,68 Golf View Plaza,Tampa,Florida,33615.0,28.0081,-82.5805
891,7478 Oriole Pass,El Paso,Texas,88541.0,31.6948,-106.3
892,0770 Esker Road,Dallas,Texas,75287.0,33.0005,-96.8314
893,38877 Bobwhite Pass,Bradenton,Florida,34210.0,27.4544,-82.6358
894,2783 Knutson Lane,Cheyenne,Wyoming,82007.0,41.1084,-104.8107
895,14 3rd Pass,Pensacola,Florida,32520.0,30.4124,-87.2035
896,0942 Delladonna Trail,Phoenix,Arizona,85077.0,33.2765,-112.1872
897,64407 Dapin Drive,Roanoke,Virginia,24029.0,37.2742,-79.9579
898,2412 Holmberg Crossing,Sandy,Utah,84093.0,40.5927,-111.831
899,5804 Upham Street,Columbus,Georgia,31998.0,32.491,-84.8741
900,827 Goodland Place,Austin,Texas,78769.0,30.3264,-97.7713
901,19 Steensland Park,Lubbock,Texas,,33.5693,-101.8904
902,9055 Corscot Road,Dayton,Ohio,45426.0,39.7982,-84.3211
903,58352 Sauthoff Crossing,San Jose,California,95173.0,37.3352,-121.8938
904,05 Superior Plaza,San Francisco,California,94154.0,37.7848,-122.7278
905,73 4th Parkway,Houston,Texas,77055.0,29.7971,-95.4958
906,3 Farragut Junction,Salt Lake City,Utah,84199.0,40.7259,-111.9394
907,87352 Dovetail Court,Hagerstown,Maryland,21747.0,39.5207,-77.9162
908,739 Nevada Pass,Cincinnati,Ohio,45238.0,39.1092,-84.6108
909,7166 Towne Terrace,Springfield,Massachusetts,,42.0999,-72.5783
910,0 Monument Pass,Philadelphia,Pennsylvania,19151.0,39.9772,-75.2545
911,925 3rd Park,El Paso,Texas,79911.0,31.8925,-106.5426
912,27238 Kenwood Drive,Petaluma,California,94975.0,38.4631,-122.99
913,14705 Raven Drive,Sacramento,California,94207.0,38.3774,-121.4444
914,19 Charing Cross Parkway,Marietta,Georgia,30061.0,33.9328,-84.556
915,6 Lawn Avenue,Brooklyn,New York,11231.0,40.6794,-74.0014
916,06600 Starling Hill,White Plains,New York,10606.0,41.0247,-73.7781
917,09963 Utah Place,Orange,California,92867.0,33.811,-117.8493
918,29033 Mariners Cove Terrace,Kansas City,Missouri,64114.0,38.9621,-94.5959
919,42974 Paget Circle,Brooksville,Florida,34605.0,28.5059,-82.4226
920,4 Hagan Hill,Albuquerque,New Mexico,87201.0,35.0443,-106.6729
921,8741 Anhalt Junction,Boulder,Colorado,80310.0,40.0878,-105.3735
922,02 Gerald Pass,Maple Plain,Minnesota,55572.0,45.0159,-93.4719
923,81 Hooker Pass,Minneapolis,Minnesota,,45.0058,-93.4193
924,617 Oak Plaza,Jamaica,New York,11407.0,40.6913,-73.8059
925,40 Homewood Place,New York City,New York,10125.0,40.7808,-73.9772
926,086 Blue Bill Park Drive,Sacramento,California,94273.0,38.3774,-121.4444
927,09717 Badeau Circle,San Antonio,Texas,78215.0,29.4413,-98.4793
928,41 Sachs Place,Los Angeles,California,90076.0,33.7866,-118.2987
929,1717 Springview Place,Chicago,Illinois,60619.0,41.7458,-87.6054
930,8192 Commercial Street,Los Angeles,California,90101.0,33.7866,-118.2987
931,40 Scoville Way,Edmond,Oklahoma,73034.0,35.6665,-97.4798
932,2 Tony Plaza,Pasadena,Texas,77505.0,29.6518,-95.1464
933,8 Warbler Road,Richmond,Virginia,23289.0,37.5313,-77.4161
934,9482 Magdeline Center,Saint Paul,Minnesota,,45.0803,-93.0875
935,73 Eagle Crest Crossing,Beaufort,South Carolina,29905.0,32.3401,-80.689
936,69146 Sutteridge Pass,Raleigh,North Carolina,27690.0,35.7977,-78.6253
937,27 Cambridge Alley,Washington,District of Columbia,20238.0,38.8933,-77.0146
938,49 Vernon Pass,Philadelphia,Pennsylvania,19141.0,40.0365,-75.1451
939,7965 Kingsford Point,Rochester,New York,,43.286,-77.6843
940,8 Ridgeway Center,Mansfield,Ohio,44905.0,40.7779,-82.4613
941,94 Gina Avenue,Monticello,Minnesota,,45.2009,-93.8881
942,42929 Oak Trail,Evansville,Indiana,47747.0,37.9971,-87.575
943,0159 Surrey Pass,Macon,Georgia,31217.0,32.8118,-83.565
944,583 Boyd Hill,Chula Vista,California,91913.0,32.6513,-116.9852
945,16 Donald Place,Roanoke,Virginia,24040.0,37.2742,-79.9579
946,34891 Thackeray Circle,Topeka,Kansas,66617.0,39.1271,-95.6384
947,401 Monica Street,Glendale,Arizona,,33.2765,-112.1872
948,61820 Clyde Gallagher Circle,Englewood,Colorado,80150.0,39.7388,-104.4083
949,89859 West Center,Tulsa,Oklahoma,74116.0,36.175,-95.8477
950,5371 Sage Plaza,San Diego,California,92115.0,32.7607,-117.0721
951,99595 Hollow Ridge Crossing,New York City,New York,10280.0,40.7105,-74.0163
952,434 Shasta Street,Rockford,Illinois,61110.0,42.3254,-89.1705
953,26954 Oak Valley Lane,Duluth,Minnesota,,46.8147,-92.1998
954,21730 Eastlawn Lane,Savannah,Georgia,31405.0,32.0391,-81.1242
955,628 Bunker Hill Lane,Redwood City,California,94064.0,37.3811,-122.3348
956,554 Bluestem Trail,Dayton,Ohio,45403.0,39.7617,-84.1498
957,2 Schurz Place,San Antonio,Texas,,29.3875,-98.5245
958,0 Mallard Crossing,Seattle,Washington,98127.0,47.6063,-122.3308
959,8263 Maryland Terrace,Youngstown,Ohio,44511.0,41.0704,-80.6931
960,00 Towne Parkway,Ogden,Utah,84409.0,41.2553,-111.9567
961,685 Annamark Way,Salt Lake City,Utah,84130.0,40.6681,-111.9083
962,4 Farragut Street,Knoxville,Tennessee,37919.0,35.9244,-84.0015
963,82353 Vernon Terrace,Houston,Texas,77266.0,29.834,-95.4342
964,072 Lien Park,Tampa,Florida,33633.0,27.872,-82.4388
965,7976 Crest Line Way,Billings,Montana,59105.0,45.9497,-108.599
966,8 Oakridge Way,Los Angeles,California,90030.0,33.7866,-118.2987
967,652 Schlimgen Plaza,Washington,District of Columbia,20370.0,38.8933,-77.0146
968,48 Holmberg Court,Austin,Texas,78721.0,30.2721,-97.6868
969,94295 Lien Road,Cincinnati,Ohio,45264.0,39.1668,-84.5382
970,554 Hudson Street,Anderson,South Carolina,29625.0,34.5271,-82.7087
971,44 Crowley Lane,Greensboro,North Carolina,27415.0,36.0807,-80.0244
972,6 Fairview Circle,San Jose,California,95194.0,37.3894,-121.8868
973,4 Anniversary Terrace,Valdosta,Georgia,31605.0,30.946,-83.2474
974,77 Manitowish Plaza,Winston Salem,North Carolina,27116.0,36.0275,-80.2073
975,2 Transport Court,Portland,Oregon,97229.0,45.5483,-122.8276
976,1572 Rusk Drive,Shreveport,Louisiana,71115.0,32.3401,-93.6092
977,95252 Stuart Junction,Carson City,Nevada,89706.0,39.2025,-119.7526
978,05624 Bartelt Parkway,New Orleans,Louisiana,70142.0,30.033,-89.8826
979,9850 Waxwing Street,Waco,Texas,76711.0,31.5175,-97.1547
980,401 Montana Place,Jamaica,New York,11431.0,40.6869,-73.8501
981,6 Prairieview Center,Garland,Texas,,32.7673,-96.7776
982,828 Shopko Court,Sacramento,California,94297.0,38.3774,-121.4444
983,896 Northview Pass,Honolulu,Hawaii,96805.0,21.3062,-157.8585
984,4673 Hollow Ridge Plaza,Houston,Texas,77095.0,29.8941,-95.6481
985,451 Michigan Road,Des Moines,Iowa,50310.0,41.6255,-93.6736
986,88316 Quincy Court,Oklahoma City,Oklahoma,73129.0,35.4312,-97.4913
987,663 Orin Pass,Fort Worth,Texas,76121.0,32.7714,-97.2915
988,7 Merry Trail,Anchorage,Alaska,99599.0,61.1872,-149.8804
989,56392 Saint Paul Crossing,Wichita,Kansas,67215.0,37.6333,-97.425
990,55 Arizona Circle,Washington,District of Columbia,20442.0,38.896,-77.0177
991,1 Grayhawk Trail,Dayton,Ohio,45414.0,39.8285,-84.2024
992,940 Calypso Point,Van Nuys,California,91406.0,34.2006,-118.4868
993,750 Birchwood Court,Oxnard,California,93034.0,34.0324,-119.1343
994,9001 Kinsman Center,Springfield,Illinois,62718.0,39.778,-89.6466
995,2 Portage Hill,Lincoln,Nebraska,68524.0,40.8529,-96.7943
996,993 Raven Crossing,Midland,Michigan,48670.0,43.6375,-84.2568
997,54 Tomscot Street,Rochester,New York,14604.0,43.1577,-77.608
998,2802 Stephen Park,Charlotte,North Carolina,28247.0,35.0656,-80.8511
999,06546 Melvin Point,Newark,New Jersey,7188.0,40.7918,-74.2452
1000,19289 Nevada Alley,Katy,Texas,,29.8678,-95.8298
1001,5 Becker Place,Los Angeles,California,90094.0,33.9754,-118.417
1002,9748 Victoria Park,Staten Island,New York,10305.0,40.5973,-74.0768
1003,7 Wayridge Pass,New York City,New York,10060.0,40.7808,-73.9772
1004,088 Manley Avenue,Chandler,Arizona,85246.0,33.2765,-112.1872
1005,03807 Sage Place,Pittsburgh,Pennsylvania,15240.0,40.4344,-80.0248
1006,7887 Ilene Plaza,Salt Lake City,Utah,84140.0,40.7713,-111.9309
1007,333 Roxbury Junction,Iowa City,Iowa,52245.0,41.6649,-91.5151
1008,73 Stoughton Lane,Dallas,Texas,75260.0,32.7673,-96.7776
1009,31742 Comanche Street,Tucson,Arizona,,31.9701,-111.8907
1010,76 Crowley Way,Lexington,Kentucky,40586.0,38.0283,-84.4715
1011,430 Hanover Drive,Washington,District of Columbia,20420.0,38.9035,-77.0276
1012,769 Oakridge Drive,Huntsville,Texas,77343.0,30.7813,-95.5953
1013,66 Mesta Drive,Huntsville,Alabama,35815.0,34.734,-86.5229
1014,2 Nelson Point,Cleveland,Ohio,,41.6857,-81.6728
1015,7922 Quincy Alley,Washington,District of Columbia,20425.0,38.8933,-77.0146
1016,97 Holy Cross Crossing,San Antonio,Texas,78210.0,29.3977,-98.4658
1017,73817 Marquette Lane,Cincinnati,Ohio,45254.0,39.1668,-84.5382
1018,07 Oak Valley Center,Port Saint Lucie,Florida,34985.0,27.3822,-80.409
1019,019 Prairie Rose Circle,Cincinnati,Ohio,45218.0,39.2663,-84.5221
1020,28 Butternut Plaza,Lynn,Massachusetts,1905.0,42.4694,-70.9728
1021,0 Weeping Birch Terrace,Joliet,Illinois,60435.0,41.5454,-88.1299
1022,9892 Browning Street,Cincinnati,Ohio,45271.0,39.1668,-84.5382
1023,95 Hazelcrest Street,Grand Rapids,Michigan,49510.0,43.0314,-85.5503
1024,351 Mcguire Circle,Wilmington,North Carolina,28410.0,34.0881,-77.8526
1025,0263 Barnett Court,Miami,Florida,33169.0,25.9441,-80.2144
1026,5878 Bobwhite Alley,Riverside,California,92519.0,33.7529,-116.0556
1027,941 Mcbride Terrace,Dallas,Texas,75226.0,32.7887,-96.7676
1028,5 Mandrake Parkway,Washington,District of Columbia,20420.0,38.9035,-77.0276
1029,7 Sauthoff Terrace,Boulder,Colorado,80305.0,39.9807,-105.2531
1030,03152 Sutherland Lane,Cleveland,Ohio,44111.0,41.4571,-81.7844
1031,20 Green Alley,New York City,New York,10115.0,40.8111,-73.9642
1032,159 Lien Circle,Edmond,Oklahoma,73034.0,35.6665,-97.4798
1033,565 Stephen Pass,West Palm Beach,Florida,33421.0,26.6459,-80.4303
1034,4 Eastlawn Trail,Minneapolis,Minnesota,,44.9054,-93.2361
1035,4233 Heath Junction,Orange,California,92862.0,33.7915,-117.714
1036,91 Transport Lane,Houston,Texas,77060.0,29.9335,-95.3981
1037,99 Orin Avenue,Detroit,Michigan,48267.0,42.2399,-83.1508
1038,24 Pawling Pass,El Paso,Texas,79934.0,31.9386,-106.4073
1039,43 Donald Alley,Salt Lake City,Utah,84120.0,40.695,-112.0001
1040,9 Birchwood Lane,Texarkana,Texas,,33.3934,-94.3404
1041,9 Weeping Birch Trail,El Paso,Texas,79928.0,31.6631,-106.1401
1042,0324 Old Shore Circle,Hyattsville,Maryland,20784.0,38.9513,-76.8958
1043,155 Sachs Plaza,Schenectady,New York,12325.0,42.8333,-74.058
1044,3 Westridge Way,Metairie,Louisiana,70033.0,29.6779,-90.0901
1045,12119 La Follette Parkway,Washington,District of Columbia,20073.0,38.897,-77.0251
1046,06769 Fair Oaks Street,Saint Louis,Missouri,63158.0,38.6531,-90.2435
1047,39449 Golden Leaf Point,Port Washington,New York,11054.0,40.7548,-73.6018
1048,195 Debs Center,Charleston,South Carolina,29416.0,32.8488,-79.8577
1049,33 Sommers Place,Birmingham,Alabama,35295.0,33.5446,-86.9292
1050,2 Division Way,Kansas City,Missouri,64144.0,39.2829,-94.409
1051,12 Weeping Birch Pass,Houston,Texas,77045.0,29.6297,-95.4382
1052,3044 Riverside Road,Houston,Texas,,29.834,-95.4342
1053,9481 Kennedy Hill,Canton,Ohio,44720.0,40.8956,-81.433
1054,87 Fisk Alley,Metairie,Louisiana,70005.0,30.0005,-90.1331
1055,3 Morningstar Parkway,Baltimore,Maryland,21216.0,39.3093,-76.6699
1056,72 Warrior Point,Saint Louis,Missouri,63143.0,38.6111,-90.3225
1057,04 Heffernan Road,San Francisco,California,94147.0,37.7848,-122.7278
1058,7678 Northport Terrace,Cambridge,Massachusetts,2142.0,42.362,-71.083
1059,60044 Del Sol Plaza,Mobile,Alabama,36616.0,30.671,-88.1267
1060,4 Morrow Pass,Cumming,Georgia,30130.0,34.2216,-84.1537
1061,4 Nova Hill,Washington,District of Columbia,20099.0,38.8933,-77.0146
1062,6 Donald Way,Corona,California,92883.0,33.7541,-117.474
1063,310 Susan Pass,Topeka,Kansas,66667.0,39.0429,-95.7697
1064,495 Meadow Ridge Lane,Portland,Oregon,97216.0,45.5137,-122.5569
1065,497 Hanson Point,Lubbock,Texas,79405.0,33.571,-101.8507
1066,89628 Bunker Hill Way,Columbus,Ohio,43268.0,39.969,-83.0114
1067,93544 Cardinal Lane,New York City,New York,10131.0,40.7808,-73.9772
1068,22376 Claremont Way,Idaho Falls,Idaho,83405.0,43.3233,-111.7822
1069,2 Burrows Junction,Huntington,West Virginia,25721.0,38.4134,-82.2774
1070,1344 Westport Point,Duluth,Minnesota,55805.0,46.7987,-92.0946
1071,3930 Bayside Parkway,El Paso,Texas,88574.0,31.6948,-106.3
1072,69 Atwood Hill,Apache Junction,Arizona,85219.0,33.3616,-111.2795
1073,4745 Sauthoff Alley,Louisville,Kentucky,40233.0,38.189,-85.6768
1074,0 Main Junction,Van Nuys,California,,33.7866,-118.2987
1075,1162 Kingsford Way,Memphis,Tennessee,38136.0,35.2017,-89.9715
1076,16141 Hovde Center,Amarillo,Texas,79105.0,35.4015,-101.8951
1077,9525 Hanson Avenue,Richmond,Virginia,23203.0,37.5593,-77.4471
1078,8786 Jenna Park,Amarillo,Texas,79188.0,35.1885,-101.8165
1079,3 Portage Pass,Anchorage,Alaska,99507.0,61.1535,-149.8289
1080,6 Monterey Drive,Honolulu,Hawaii,96840.0,21.3068,-157.8607
1081,96639 Kinsman Crossing,San Francisco,California,,37.7848,-122.7278
1082,79314 Colorado Hill,Lexington,Kentucky,40586.0,38.0283,-84.4715
1083,0282 Shasta Hill,Kansas City,Missouri,64130.0,39.0351,-94.5467
1084,63640 Jana Lane,Springfield,Illinois,62718.0,39.778,-89.6466
1085,05 Badeau Drive,Richmond,Virginia,23242.0,37.5313,-77.4161
1086,05783 Florence Alley,Roanoke,Virginia,24004.0,37.2742,-79.9579
1087,44 Moland Street,College Station,Texas,,30.6521,-96.341
